Label,LISI,Method
Batch,1.0607431162068945,JIVE
Cluster,1.9117196752463346,JIVE
Batch,1.5521136501322,JIVE
Cluster,2.545899584619006,JIVE
Batch,1.2862958575931378,JIVE
Cluster,3.1721082145416477,JIVE
Batch,1.0987682503323215,JIVE
Cluster,2.093230355415003,JIVE
Batch,1.5515020052479849,JIVE
Cluster,1.841214891806161,JIVE
Batch,1.247658468841859,JIVE
Cluster,2.025233040969483,JIVE
Batch,1.1258932207861523,JIVE
Cluster,2.8202298651698556,JIVE
Batch,1.4139434652177663,JIVE
Cluster,1.9323694639766986,JIVE
Batch,1.013445529939266,JIVE
Cluster,1.245513853282189,JIVE
Batch,1.3431804578305888,JIVE
Cluster,2.3783733836879573,JIVE
Batch,1.9986499726286642,JIVE
Cluster,1.5363613649755161,JIVE
Batch,1.1486821808751007,JIVE
Cluster,2.358962298945669,JIVE
Batch,1.2585561595019732,JIVE
Cluster,2.1491176560822747,JIVE
Batch,1.0097865735919431,JIVE
Cluster,1.11584981562363,JIVE
Batch,1.0920262486243397,JIVE
Cluster,2.447274095432773,JIVE
Batch,1.6135717749180027,JIVE
Cluster,1.1648367462079185,JIVE
Batch,1.4263303574539812,JIVE
Cluster,1.0900846423914081,JIVE
Batch,1.4967549047167286,JIVE
Cluster,2.4156316570430025,JIVE
Batch,1.161314058033812,JIVE
Cluster,2.4408559093609656,JIVE
Batch,1.5109994845380381,JIVE
Cluster,1.3654475840640994,JIVE
Batch,1.2208018459942407,JIVE
Cluster,2.8365065956579496,JIVE
Batch,1.174999176358974,JIVE
Cluster,2.1476538721868508,JIVE
Batch,1.725285100733508,JIVE
Cluster,1.1294937765519188,JIVE
Batch,1.2162801987285239,JIVE
Cluster,2.7864200805419364,JIVE
Batch,1.31080191871952,JIVE
Cluster,1.1296776483981272,JIVE
Batch,1.0038470931649013,JIVE
Cluster,1.118997359078179,JIVE
Batch,1.0288680325846524,JIVE
Cluster,1.5476536314025549,JIVE
Batch,1.7653300770671296,JIVE
Cluster,1.104877364708515,JIVE
Batch,1.0657893082492158,JIVE
Cluster,2.7865715665504003,JIVE
Batch,1.2307997406390894,JIVE
Cluster,1.2368483664218326,JIVE
Batch,1.2588122897728635,JIVE
Cluster,1.2039724879142564,JIVE
Batch,1.0620775134333618,JIVE
Cluster,1.2355139434916034,JIVE
Batch,1.9492790798526645,JIVE
Cluster,2.3018208369361766,JIVE
Batch,1.019019217868206,JIVE
Cluster,1.0506377745881268,JIVE
Batch,1.971944030044814,JIVE
Cluster,1.970376792265313,JIVE
Batch,1.4690875600694127,JIVE
Cluster,2.7811415092331666,JIVE
Batch,1.0580779157974955,JIVE
Cluster,1.3003404009159831,JIVE
Batch,1.0239171580086432,JIVE
Cluster,1.0632726413807398,JIVE
Batch,1.6265990161951263,JIVE
Cluster,1.3736284715796006,JIVE
Batch,1.1622860918612758,JIVE
Cluster,1.7070282213090198,JIVE
Batch,1.441194706424356,JIVE
Cluster,3.3205832325139566,JIVE
Batch,1.5153740643166034,JIVE
Cluster,2.692992228218562,JIVE
Batch,1.9992108479833144,JIVE
Cluster,2.14060927412984,JIVE
Batch,1.6548031962826835,JIVE
Cluster,2.8486950121348444,JIVE
Batch,1.713810332456741,JIVE
