Label,LISI,Method
Batch,1.9917383159984465,Harmony
Cluster,1.5719689455732289,Harmony
Batch,1.7339741265545294,Harmony
Cluster,3.204749349568951,Harmony
Batch,1.994167103631704,Harmony
Cluster,1.1070070270905399,Harmony
Batch,1.3219782748911395,Harmony
Cluster,1.0704251035146932,Harmony
Batch,1.3410817201684557,Harmony
Cluster,2.147944131180733,Harmony
Batch,1.3226845113118455,Harmony
Cluster,1.0801455670469402,Harmony
Batch,1.5786369055835827,Harmony
Cluster,3.0968220098839923,Harmony
Batch,1.887154092522227,Harmony
Cluster,1.4593867181042208,Harmony
Batch,1.995028190246326,Harmony
Cluster,1.4968370398051722,Harmony
Batch,1.1348679666639194,Harmony
Cluster,3.099331278224387,Harmony
Batch,1.8668528339812025,Harmony
Cluster,1.9110269345168176,Harmony
Batch,1.7285183242206388,Harmony
Cluster,2.5936489971972567,Harmony
Batch,1.828132628840652,Harmony
Cluster,1.7063782796815512,Harmony
Batch,1.8530312843971821,Harmony
Cluster,3.030834328894472,Harmony
Batch,1.987215747235381,Harmony
Cluster,2.8089782249820505,Harmony
Batch,1.728713683614796,Harmony
Cluster,1.3981702887981038,Harmony
Batch,1.390898968702772,Harmony
Cluster,1.0309459026019585,Harmony
Batch,1.867226564024877,Harmony
Cluster,1.1478008219858662,Harmony
Batch,1.516959083224014,Harmony
Cluster,1.2358252867422734,Harmony
Batch,1.9450521438440116,Harmony
Cluster,1.5192445304941342,Harmony
Batch,1.6899622713502591,Harmony
Cluster,2.348473778522048,Harmony
Batch,1.8363585305134222,Harmony
Cluster,1.0904028042151812,Harmony
Batch,1.3898173739271495,Harmony
Cluster,2.9247925781107815,Harmony
Batch,1.9942884703450436,Harmony
Cluster,1.1582145642232367,Harmony
Batch,1.7188608147399869,Harmony
Cluster,2.2457627576952524,Harmony
Batch,1.961671316129517,Harmony
Cluster,1.392984005480999,Harmony
Batch,1.3226436225701386,Harmony
Cluster,1.7312803305255218,Harmony
Batch,1.5770448413595812,Harmony
Cluster,1.0545081891693013,Harmony
Batch,1.9956356366191392,Harmony
Cluster,3.005616858027439,Harmony
Batch,1.8666094055787283,Harmony
Cluster,1.8269538588595815,Harmony
Batch,1.6679123365132111,Harmony
Cluster,1.039707041614044,Harmony
Batch,1.7703322613246169,Harmony
Cluster,1.1830178060390155,Harmony
Batch,1.9999862910256703,Harmony
Cluster,1.890640458849741,Harmony
Batch,1.9590803627434,Harmony
Cluster,1.2798083958150872,Harmony
Batch,1.8914929292593345,Harmony
Cluster,2.09120244277178,Harmony
Batch,1.845024399630417,Harmony
Cluster,1.7041405977198576,Harmony
Batch,1.4967814277438867,Harmony
Cluster,1.624179929984062,Harmony
Batch,1.9951924887922008,Harmony
Cluster,3.5021460535288207,Harmony
Batch,1.5164831498351445,Harmony
Cluster,2.485631412860819,Harmony
Batch,1.956448503368816,Harmony
Cluster,1.4513878506764728,Harmony
Batch,1.5297930501574484,Harmony
Cluster,1.5547365825573864,Harmony
Batch,1.8774839699853747,Harmony
Cluster,1.3451887464508459,Harmony
Batch,1.7310632538924529,Harmony
Cluster,2.4473943925045356,Harmony
Batch,1.9994848505695708,Harmony
Cluster,2.5163045832641724,Harmony
Batch,1.877219854950073,Harmony
Cluster,1.882497364968618,Harmony
Batch,1.9758026469785341,Harmony
Cluster,1.4488899738602967,Harmony
Batch,1.9783055418608992,Harmony
Cluster,1.4395336236453122,Harmony
Batch,1.7018176574850516,Harmony
Cluster,2.817908979461435,Harmony
Batch,1.6191456855756456,Harmony
Cluster,1.0975838309611263,Harmony
Batch,1.5044645309140974,Harmony
Cluster,2.399015149060694,Harmony
