Label,LISI,Method
Cluster,1.5254527035396035,Seurat
Batch,1.7974912506080964,Seurat
Cluster,1.4413225426683045,Seurat
Batch,1.9688099549598128,Seurat
Cluster,1.469033678035812,Seurat
Batch,1.9901459565901813,Seurat
Cluster,1.157748201364497,Seurat
Batch,1.9818578529368065,Seurat
Cluster,1.8296062234164499,Seurat
Batch,1.7906545090436388,Seurat
Cluster,1.8848418792834818,Seurat
Batch,1.9885055264262665,Seurat
Cluster,1.4827578071814937,Seurat
Batch,1.9022214955744752,Seurat
Cluster,1.9946022077359717,Seurat
Batch,1.8086372528472268,Seurat
Cluster,1.9983502536899607,Seurat
Batch,1.7292593876171671,Seurat
Cluster,1.995354144635683,Seurat
Batch,1.9129761010196185,Seurat
Cluster,1.6000188829743165,Seurat
Batch,1.5880360342384565,Seurat
Cluster,1.7802211954983225,Seurat
Batch,1.5051109766757789,Seurat
Cluster,1.6214992353985822,Seurat
Batch,1.9672177011668046,Seurat
Cluster,1.192919251574794,Seurat
Batch,1.9773087968071181,Seurat
Cluster,1.4303126216840651,Seurat
Batch,1.9686745169148556,Seurat
Cluster,1.5427756147990757,Seurat
Batch,1.5377001258020848,Seurat
Cluster,1.18596584716307,Seurat
Batch,1.994101863276226,Seurat
Cluster,1.4774174266591884,Seurat
Batch,1.9735924101250328,Seurat
Cluster,1.6022290149987743,Seurat
Batch,1.8329357444225411,Seurat
Cluster,1.3990312446271254,Seurat
Batch,1.8109027934990916,Seurat
Cluster,1.7723579838142498,Seurat
Batch,1.8722454704618774,Seurat
Cluster,1.3317914244377504,Seurat
Batch,1.7898368696500764,Seurat
Cluster,1.5127729929720575,Seurat
Batch,1.9651778413560126,Seurat
Cluster,1.9351452666716265,Seurat
Batch,1.7526632457423026,Seurat
Cluster,1.8185054009047834,Seurat
Batch,1.6633070484566648,Seurat
Cluster,1.6560600448034628,Seurat
Batch,1.901425336639582,Seurat
Cluster,1.6958108353786192,Seurat
Batch,1.958341567397797,Seurat
Cluster,1.9744006720195768,Seurat
Batch,1.9784734552676562,Seurat
Cluster,1.993239740663566,Seurat
Batch,1.9420040802743332,Seurat
Cluster,1.5613062263479027,Seurat
Batch,1.9622288384686404,Seurat
Cluster,1.6435419268495621,Seurat
Batch,1.8692262083041786,Seurat
Cluster,1.530766137356139,Seurat
Batch,1.5338161591479023,Seurat
Cluster,1.7862535626526732,Seurat
Batch,1.999965191493278,Seurat
Cluster,1.999550681944434,Seurat
Batch,1.6367002452384776,Seurat
Cluster,1.6295864675256115,Seurat
Batch,1.9996275403461705,Seurat
Cluster,1.620176456160955,Seurat
Batch,1.9641706496600737,Seurat
Cluster,1.332726003658927,Seurat
Batch,1.7098293526514963,Seurat
Cluster,1.7307771901420526,Seurat
Batch,1.9482637935187475,Seurat
Cluster,1.661261735659994,Seurat
Batch,1.9454674869947022,Seurat
Cluster,1.9207331411670883,Seurat
Batch,1.8321365910844065,Seurat
Cluster,1.703788131489225,Seurat
Batch,1.895290475056626,Seurat
Cluster,1.6696484116469787,Seurat
Batch,1.7505994261113955,Seurat
Cluster,1.6945227293165714,Seurat
Batch,1.850167171264584,Seurat
Cluster,1.7290493596038716,Seurat
Batch,1.5735678704312928,Seurat
Cluster,1.64800354350089,Seurat
Batch,1.787216633417554,Seurat
Cluster,1.995691244238946,Seurat
Batch,1.782055917378867,Seurat
Cluster,1.9079805573177326,Seurat
Batch,1.8056418208146348,Seurat
Cluster,1.5962609707038933,Seurat
Batch,1.9982648657224271,Seurat
Cluster,1.5564077121574313,Seurat
Batch,1.751256373528979,Seurat
Cluster,1.2641448856062374,Seurat
Batch,1.8703437692069873,Seurat
Cluster,1.9863711498607874,Seurat
Batch,1.8620401090950338,Seurat
Cluster,1.4713118169429982,Seurat
Batch,1.9266934008155412,Seurat
Cluster,1.236550395553171,Seurat
Batch,1.9397806845850787,Seurat
Cluster,1.3835055265690992,Seurat
Batch,1.9076324155526494,Seurat
Cluster,1.8753001795551376,Seurat
Batch,1.961130959622374,Seurat
Cluster,1.9980057118147583,Seurat
Batch,1.9383718452254792,Seurat
Cluster,1.8198048914314524,Seurat
Batch,1.786821884324369,Seurat
Cluster,1.8672350324708515,Seurat
Batch,1.8186876722731669,Seurat
Cluster,1.674238472426003,Seurat
Batch,1.9798747969826918,Seurat
Cluster,1.823953095101168,Seurat
Batch,1.9814633929144552,Seurat
Cluster,1.999208644353917,Seurat
Batch,1.7947855929043925,Seurat
Cluster,1.9949896996620142,Seurat
Batch,1.9104919783742653,Seurat
Cluster,1.999415806753355,Seurat
Batch,1.9994928930842832,Seurat
Cluster,1.915607265489564,Seurat
Batch,1.9864307110524082,Seurat
Cluster,1.8081694781672233,Seurat
Batch,1.70031299995917,Seurat
Cluster,1.5142514548827222,Seurat
Batch,1.5868202358378494,Seurat
Cluster,1.6516477594179633,Seurat
Batch,1.7242371428626853,Seurat
Cluster,1.8458960176601684,Seurat
Batch,1.9996222971046254,Seurat
Cluster,1.9142108128014752,Seurat
Batch,1.703248418240833,Seurat
Cluster,1.2057152034267469,Seurat
Batch,1.8085829046837094,Seurat
Cluster,1.57630205023502,Seurat
