Label,LISI,Method
Cluster,1.015037119363571,Raw
Batch,1.1909548289039027,Raw
Cluster,1.0183021434574742,Raw
Batch,1.0208388861900144,Raw
Cluster,1.0017029301905074,Raw
Batch,1.0664798173839718,Raw
Cluster,1.0086605352820042,Raw
Batch,1.0101671579021403,Raw
Cluster,1,Raw
Batch,1.0162732460927735,Raw
Cluster,1,Raw
Batch,1.2524719949503678,Raw
Cluster,1.0528587947014245,Raw
Batch,1.0154417557946245,Raw
Cluster,1.024844967291081,Raw
Batch,1.0256783803782996,Raw
Cluster,1.0009022494759998,Raw
Batch,1.0442442456439451,Raw
Cluster,1.0427147972153175,Raw
Batch,1.0041446243010188,Raw
Cluster,1.0032384119015318,Raw
Batch,1.021097282222887,Raw
Cluster,1,Raw
Batch,1.0175500299130802,Raw
Cluster,1.0115458501766807,Raw
Batch,1.1433191359877621,Raw
Cluster,1.0207921121067633,Raw
Batch,1.0276003690857898,Raw
Cluster,1.0072563150394205,Raw
Batch,1.0687720554511897,Raw
Cluster,1,Raw
Batch,1.1135419764587693,Raw
Cluster,1,Raw
Batch,1.1530271051358973,Raw
Cluster,1,Raw
Batch,1.005866559153268,Raw
Cluster,1.0060340999927866,Raw
Batch,1.450579640502086,Raw
Cluster,1.0129652044245339,Raw
Batch,1.1409973854633504,Raw
Cluster,1.0029565493576522,Raw
Batch,1.0207713379627399,Raw
Cluster,1.1101732898295353,Raw
Batch,1.0377204136565188,Raw
Cluster,1.0036112370353032,Raw
Batch,1.0245858457521964,Raw
Cluster,1,Raw
Batch,1.2525648249257304,Raw
Cluster,1.0165556432363976,Raw
Batch,1.0630604422299126,Raw
Cluster,1.055773761007138,Raw
Batch,1.252767236890325,Raw
Cluster,1.0886477403185586,Raw
Batch,1.1843031818054175,Raw
Cluster,1.0053927282130077,Raw
Batch,1.2228986904481545,Raw
Cluster,1.05562703818651,Raw
Batch,1.1002776201410651,Raw
Cluster,1.0195222873539285,Raw
Batch,1.2274379472122765,Raw
Cluster,1.0077448455343199,Raw
Batch,1.3937951379205806,Raw
Cluster,1.0150427861165388,Raw
Batch,1.0437247904894347,Raw
Cluster,1,Raw
Batch,1.0271099284319745,Raw
Cluster,1,Raw
Batch,1.023579818633892,Raw
Cluster,1.0393946358856825,Raw
Batch,1.0341611898631087,Raw
Cluster,1.0018681784193362,Raw
Batch,1.0091254925793105,Raw
Cluster,1.0296840021102516,Raw
Batch,1.0670404347383702,Raw
Cluster,1.0029646912511745,Raw
Batch,1.0385184438849988,Raw
Cluster,1.0021964653230275,Raw
Batch,1.0106206172820231,Raw
Cluster,1.006756096305572,Raw
Batch,1.3032887784776441,Raw
Cluster,1.0353133993379076,Raw
Batch,1.3123799812493298,Raw
Cluster,1.022000679360672,Raw
Batch,1.0255282912349764,Raw
Cluster,1.0182396813030052,Raw
Batch,1.0050631726974029,Raw
Cluster,1,Raw
Batch,1.005561472935519,Raw
Cluster,1.0177898724025252,Raw
Batch,1.2147404547567426,Raw
Cluster,1.0262511918772843,Raw
Batch,1.0247440156413454,Raw
Cluster,1,Raw
Batch,1.073625448369524,Raw
Cluster,1.0022466403620856,Raw
Batch,1.0113928802618262,Raw
Cluster,1.0428980423400562,Raw
Batch,1.2255409164191886,Raw
Cluster,1.002225708645853,Raw
Batch,1.0336080787185777,Raw
Cluster,1.1006819838804494,Raw
Batch,1.0647325051285292,Raw
Cluster,1.0029318238597464,Raw
Batch,1.0989766924835436,Raw
Cluster,1.0251789679486791,Raw
Batch,1.0535520402321967,Raw
Cluster,1.0671311495502376,Raw
Batch,1.1143922737718885,Raw
Cluster,1.011017554401472,Raw
Batch,1.416318023123403,Raw
Cluster,1.0953582139396414,Raw
Batch,1.0083673384062928,Raw
Cluster,1.0030782739121173,Raw
Batch,1.1013293895194296,Raw
Cluster,1.0247837028214462,Raw
Batch,1.1643906610438501,Raw
Cluster,1.0022281007838765,Raw
Batch,1.0732729620233576,Raw
Cluster,1.0266746929791033,Raw
Batch,1.0742361379215297,Raw
Cluster,1.0009580575637371,Raw
Batch,1.0040892094648917,Raw
Cluster,1.0000001192093038,Raw
Batch,1.0236252410846314,Raw
Cluster,1.0097983670966642,Raw
Batch,1.075535491581588,Raw
Cluster,1.0954607743830624,Raw
Batch,1.0513463001961183,Raw
Cluster,1.0016905009008565,Raw
Batch,1.0227338288444194,Raw
Cluster,1.001594599726164,Raw
Batch,1.0418921373304046,Raw
Cluster,1.0169275665258193,Raw
Batch,1.0017760169032477,Raw
Cluster,1.001614197143493,Raw
Batch,1.1036159277350386,Raw
Cluster,1.0524809889162559,Raw
Batch,1.039423104910638,Raw
Cluster,1.109467918605344,Raw
Batch,1.047591621300121,Raw
Cluster,1.0111099500671674,Raw
Batch,1.1042975980152117,Raw
Cluster,1.0046498058444184,Raw
Batch,1.0042491691095892,Raw
Cluster,1,Raw
Batch,1.5087856014496728,Raw
Cluster,1.0084833467006498,Raw
Batch,1.0162408842334514,Raw
Cluster,1.003118693921949,Raw
Batch,1.043227483484158,Raw
Cluster,1.0091722589008139,Raw
Batch,1.0000001192093038,Raw
Cluster,1.0240241063871867,Raw
Batch,1.0190108192530378,Raw
Cluster,1,Raw
Batch,1.1588330456437566,Raw
Cluster,1.1291389153821423,Raw
Batch,1.0356032257509304,Raw
Cluster,1.0091373955811453,Raw
Batch,1.1832100756702462,Raw
Cluster,1,Raw
Batch,1.1291205674731983,Raw
Cluster,1,Raw
